,times__trf
30976,351.6601142883301
30977,351.67103576660156
30978,351.6856470108032
30979,351.697199344635
30980,351.70805382728577
30981,351.7182400226593
30982,351.72913336753845
30983,351.75044202804565
30984,351.7621841430664
30985,351.7735903263092
30986,351.7846214771271
30987,351.79741978645325
30988,351.80924129486084
30989,351.81993794441223
30990,351.83129715919495
30991,351.8425340652466
30992,351.8528983592987
30993,351.8642723560333
30994,351.8754508495331
30995,351.8914773464203
30996,351.90299344062805
30997,351.91339230537415
30998,351.9241807460785
30999,351.9348819255829
31000,351.94528555870056
31001,351.9568717479706
31002,351.96754789352417
31003,351.97882437705994
31004,351.9897382259369
31005,352.0005316734314
31006,352.01181173324585
31007,352.0242097377777
31008,352.0343863964081
31009,352.0453791618347
31010,352.056791305542
31011,352.0679910182953
31012,352.07848381996155
31013,352.09099292755127
31014,352.10323572158813
31015,352.11431193351746
31016,352.12592601776123
31017,352.1373391151428
31018,352.1490480899811
31019,352.15929341316223
31020,352.1705527305603
31021,352.1855320930481
31022,352.1966116428375
31023,352.2090194225311
31024,352.22240710258484
31025,352.23408246040344
31026,352.2459762096405
31027,352.2577295303345
31028,352.269583940506
31029,352.2808783054352
31030,352.29217743873596
31031,352.3032512664795
31032,352.3139955997467
31033,352.3250846862793
31034,352.3367805480957
31035,352.34732031822205
31036,352.3589720726013
31037,352.370263338089
31038,352.3808307647705
31039,352.3915321826935
31040,352.4022114276886
31041,352.41242003440857
31042,352.42252683639526
31043,352.4336974620819
31044,352.4444217681885
31045,352.45601201057434
31046,352.4670178890228
31047,352.477735042572
31048,352.4882881641388
31049,352.49940633773804
31050,352.51077103614807
31051,352.52096939086914
31052,352.53185200691223
31053,352.5439450740814
31054,352.55534768104553
31055,352.5667142868042
31056,352.57876443862915
31057,352.5890853404999
31058,352.60165190696716
31059,352.61398553848267
31060,352.6252405643463
31061,352.6363363265991
31062,352.64692878723145
31063,352.6589024066925
31064,352.6699357032776
31065,352.68029832839966
31066,352.69167733192444
31067,352.70280838012695
31068,352.7177219390869
31069,352.7324950695038
31070,352.7441680431366
31071,352.75509095191956
31072,352.7656342983246
31073,352.7772936820984
31074,352.78851413726807
31075,352.79946398735046
31076,352.81063890457153
31077,352.8229124546051
31078,352.83339262008667
31079,352.8441197872162
31080,352.8555905818939
31081,352.86654829978943
31082,352.87767696380615
31083,352.88819336891174
31084,352.89832377433777
31085,352.91072249412537
31086,352.9212157726288
31087,352.93330907821655
31088,352.94471430778503
31089,352.95631408691406
31090,352.967485666275
31091,352.9776909351349
31092,352.988511800766
31093,353.0001063346863
31094,353.01127457618713
31095,353.0215952396393
31096,353.03350162506104
31097,353.0463967323303
31098,353.0577895641327
31099,353.0695731639862
31100,353.07980465888977
31101,353.0899147987366
31102,353.10093450546265
31103,353.1126265525818
31104,353.1244158744812
31105,353.1351706981659
31106,353.14706659317017
31107,353.15758419036865
31108,353.1689279079437
31109,353.18000388145447
31110,353.19162678718567
31111,353.20369601249695
31112,353.21445178985596
31113,353.22574973106384
31114,353.2380018234253
31115,353.25013995170593
31116,353.26050424575806
31117,353.2719609737396
31118,353.2827079296112
31119,353.29368114471436
31120,353.3054187297821
31121,353.3166811466217
31122,353.32750511169434
31123,353.3394076824188
31124,353.35140895843506
31125,353.36392521858215
31126,353.37584400177
31127,353.38695788383484
31128,353.39866042137146
31129,353.40983748435974
31130,353.42204761505127
31131,353.4332594871521
31132,353.4442265033722
31133,353.4545350074768
31134,353.4658727645874
31135,353.4765989780426
31136,353.4879422187805
31137,353.5001473426819
31138,353.5110685825348
31139,353.5221788883209
31140,353.53334856033325
31141,353.544061422348
31142,353.554443359375
31143,353.5658097267151
31144,353.5779149532318
31145,353.58852458000183
31146,353.59978103637695
31147,353.6112930774689
31148,353.6219570636749
31149,353.6334562301636
31150,353.64375042915344
31151,353.65504360198975
31152,353.66618251800537
31153,353.6775734424591
31154,353.6906840801239
31155,353.7015709877014
31156,353.7125105857849
31157,353.72548961639404
31158,353.74010014533997
31159,353.75047969818115
31160,353.7614712715149
31161,353.7719786167145
31162,353.78387475013733
31163,353.79511642456055
31164,353.8055193424225
31165,353.8163757324219
31166,353.8282859325409
31167,353.8397407531738
31168,353.85019159317017
31169,353.861093044281
31170,353.87135338783264
31171,353.8816604614258
31172,353.8930525779724
31173,353.90406823158264
31174,353.915611743927
31175,353.92786288261414
31176,353.93882060050964
31177,353.94929695129395
31178,353.9602506160736
31179,353.97105646133423
31180,353.9824478626251
31181,353.9930737018585
31182,354.00561237335205
31183,354.0160484313965
31184,354.02626061439514
31185,354.0368127822876
31186,354.0489864349365
31187,354.0598175525665
31188,354.0708692073822
31189,354.0817482471466
31190,354.0926764011383
31191,354.1046450138092
31192,354.1149671077728
31193,354.12550616264343
31194,354.13595700263977
31195,354.1472496986389
31196,354.1584270000458
31197,354.169819355011
31198,354.18128848075867
31199,354.19278144836426
31200,354.2035195827484
31201,354.2144215106964
31202,354.2267391681671
31203,354.2374427318573
31204,354.24904775619507
31205,354.26107239723206
31206,354.27226281166077
31207,354.2825388908386
31208,354.29328751564026
31209,354.3036959171295
31210,354.31397223472595
31211,354.3249261379242
31212,354.33540964126587
31213,354.34631276130676
31214,354.356648683548
31215,354.36778688430786
31216,354.3791434764862
31217,354.3893804550171
31218,354.4001188278198
31219,354.41103506088257
31220,354.4212906360626
31221,354.43211245536804
31222,354.44361901283264
31223,354.4543721675873
31224,354.46584916114807
31225,354.47649240493774
31226,354.4872953891754
31227,354.4977476596832
31228,354.50840735435486
31229,354.5186083316803
31230,354.5301077365875
31231,354.54183650016785
31232,354.5521743297577
31233,354.56313467025757
31234,354.5754888057709
31235,354.5870966911316
31236,354.5981705188751
31237,354.6089105606079
31238,354.6198515892029
31239,354.63084745407104
31240,354.6413404941559
31241,354.6517882347107
31242,354.6636073589325
31243,354.6741507053375
31244,354.68572783470154
31245,354.69705533981323
31246,354.709645986557
31247,354.7205488681793
31248,354.73174715042114
31249,354.7423028945923
31250,354.752738237381
31251,354.7631723880768
31252,354.7742922306061
31253,354.78583335876465
31254,354.79784774780273
31255,354.80896520614624
31256,354.8197913169861
31257,354.83143615722656
31258,354.8424828052521
31259,354.85299587249756
31260,354.8640766143799
31261,354.87477445602417
31262,354.8849833011627
31263,354.8968255519867
31264,354.90780115127563
31265,354.9188542366028
31266,354.92906308174133
31267,354.9391927719116
31268,354.95129203796387
31269,354.96219062805176
31270,354.9733552932739
31271,354.98441195487976
31272,354.99668049812317
31273,355.00762701034546
31274,355.01872277259827
31275,355.0299735069275
31276,355.04144954681396
31277,355.0524899959564
31278,355.0636739730835
31279,355.07501244544983
31280,355.0866413116455
31281,355.09852862358093
31282,355.1098792552948
31283,355.1203751564026
31284,355.1307141780853
31285,355.1432571411133
31286,355.15450739860535
31287,355.16588616371155
31288,355.1769690513611
31289,355.1884002685547
31290,355.19910621643066
31291,355.2108335494995
31292,355.2230427265167
31293,355.23423624038696
31294,355.2454469203949
31295,355.25630283355713
31296,355.26729917526245
31297,355.27760434150696
31298,355.28991770744324
31299,355.3001217842102
31300,355.3112494945526
31301,355.32194352149963
31302,355.3337903022766
31303,355.3458456993103
31304,355.35767555236816
31305,355.36885952949524
31306,355.37923312187195
31307,355.390652179718
31308,355.40098905563354
31309,355.4113085269928
31310,355.4236044883728
31311,355.4351689815521
31312,355.44636702537537
31313,355.45716667175293
31314,355.46792244911194
31315,355.47823333740234
31316,355.4901354312897
31317,355.5022144317627
31318,355.51347064971924
31319,355.52476620674133
31320,355.5362651348114
31321,355.5468239784241
31322,355.5577161312103
31323,355.5690927505493
31324,355.58011198043823
31325,355.5907974243164
31326,355.60230112075806
31327,355.61245107650757
31328,355.6239650249481
31329,355.6366527080536
31330,355.6479649543762
31331,355.6594958305359
31332,355.6715335845947
31333,355.68269538879395
31334,355.695100069046
31335,355.70693135261536
31336,355.7183430194855
31337,355.7304940223694
31338,355.7414128780365
31339,355.7528495788574
31340,355.7647531032562
31341,355.775404214859
31342,355.78647685050964
31343,355.7975347042084
31344,355.80922293663025
31345,355.8210029602051
31346,355.8321659564972
31347,355.8428957462311
31348,355.8539137840271
31349,355.8650875091553
31350,355.8771562576294
31351,355.88933181762695
31352,355.90031266212463
31353,355.9115114212036
31354,355.92244577407837
31355,355.9328453540802
31356,355.94390749931335
31357,355.9543046951294
31358,355.9657368659973
31359,355.97727847099304
31360,355.9879221916199
31361,356.00034260749817
31362,356.011447429657
31363,356.0216910839081
31364,356.0331003665924
31365,356.04344844818115
31366,356.0537483692169
31367,356.0645487308502
31368,356.0808136463165
31369,356.09280228614807
31370,356.1031322479248
31371,356.1141049861908
31372,356.12521052360535
31373,356.1357717514038
31374,356.14673471450806
31375,356.15777039527893
31376,356.1686155796051
31377,356.1798312664032
31378,356.19096517562866
31379,356.2016952037811
31380,356.21257734298706
31381,356.22395753860474
31382,356.23454546928406
31383,356.2450749874115
31384,356.2553479671478
31385,356.26558351516724
31386,356.2762973308563
31387,356.2878739833832
31388,356.29828238487244
31389,356.3092942237854
31390,356.32067370414734
31391,356.3311939239502
31392,356.34283542633057
31393,356.3536491394043
31394,356.3670129776001
31395,356.37858963012695
31396,356.390097618103
31397,356.40148425102234
31398,356.41166162490845
31399,356.4218909740448
31400,356.433917760849
31401,356.4454514980316
31402,356.4558308124542
31403,356.4670317173004
31404,356.4781036376953
31405,356.4895784854889
31406,356.4997708797455
31407,356.5116391181946
31408,356.52250266075134
31409,356.533465385437
31410,356.5439953804016
31411,356.55427742004395
31412,356.56587433815
31413,356.57702374458313
31414,356.58865308761597
31415,356.6001808643341
31416,356.61072301864624
31417,356.62252044677734
31418,356.63294744491577
31419,356.6439447402954
31420,356.65588760375977
31421,356.6662356853485
31422,356.6773192882538
31423,356.6888906955719
31424,356.6992223262787
31425,356.7098059654236
31426,356.72134709358215
31427,356.7321012020111
31428,356.7439947128296
31429,356.7562973499298
31430,356.7671785354614
31431,356.7782311439514
31432,356.78922033309937
31433,356.80036902427673
31434,356.8110270500183
31435,356.821661233902
31436,356.8332550525665
31437,356.84417939186096
31438,356.8550274372101
31439,356.8661527633667
31440,356.87711238861084
31441,356.8880362510681
31442,356.898473739624
31443,356.9091420173645
31444,356.9200508594513
31445,356.9320070743561
31446,356.94233083724976
31447,356.95348477363586
31448,356.96515798568726
31449,356.97652196884155
31450,356.987592458725
31451,356.99920535087585
31452,357.00951075553894
31453,357.0223569869995
31454,357.0343291759491
31455,357.04526114463806
31456,357.0553021430969
31457,357.06550335884094
31458,357.07710123062134
31459,357.08751344680786
31460,357.1003968715668
31461,357.11151480674744
31462,357.12235713005066
31463,357.1336135864258
31464,357.14504170417786
31465,357.1566963195801
31466,357.1675338745117
31467,357.1789073944092
31468,357.19058752059937
31469,357.20259261131287
31470,357.2132284641266
31471,357.2238802909851
31472,357.2341401576996
31473,357.2453148365021
31474,357.25713181495667
31475,357.26792788505554
31476,357.27923703193665
31477,357.2900621891022
31478,357.300137758255
31479,357.3103201389313
31480,357.3219573497772
31481,357.3333399295807
31482,357.3441061973572
31483,357.35499811172485
31484,357.3676772117615
31485,357.3789002895355
31486,357.39021277427673
31487,357.4011890888214
31488,357.41238498687744
31489,357.4237117767334
31490,357.43605494499207
31491,357.4471797943115
31492,357.4594991207123
31493,357.4706645011902
31494,357.48088002204895
31495,357.4913749694824
31496,357.50199818611145
31497,357.5141143798828
31498,357.52519941329956
31499,357.53665113449097
31500,357.5493655204773
31501,357.5602352619171
31502,357.57222723960876
31503,357.5829246044159
31504,357.59414982795715
31505,357.6058623790741
31506,357.6167058944702
31507,357.62784910202026
31508,357.63902616500854
31509,357.6496489048004
31510,357.6610391139984
31511,357.6717367172241
31512,357.68324160575867
31513,357.69456338882446
31514,357.70572543144226
31515,357.7176215648651
31516,357.7291011810303
31517,357.7404627799988
31518,357.75209069252014
31519,357.76283526420593
31520,357.77421140670776
31521,357.78528213500977
31522,357.79637002944946
31523,357.80670714378357
31524,357.8193621635437
31525,357.82975912094116
31526,357.8416805267334
31527,357.85231041908264
31528,357.86331272125244
31529,357.87409257888794
31530,357.88468861579895
31531,357.89669036865234
31532,357.90787982940674
31533,357.9190864562988
31534,357.93019676208496
31535,357.94141364097595
31536,357.95358443260193
31537,357.96463084220886
31538,357.9763653278351
31539,357.98709058761597
31540,357.99882316589355
31541,358.0110363960266
31542,358.02263474464417
31543,358.0327525138855
31544,358.0433909893036
31545,358.05455493927
31546,358.06638264656067
31547,358.07738614082336
31548,358.0901298522949
31549,358.1020152568817
31550,358.11459255218506
31551,358.1264922618866
31552,358.1375455856323
31553,358.14817786216736
31554,358.15875124931335
31555,358.16916155815125
31556,358.1799838542938
31557,358.19110560417175
31558,358.2036111354828
31559,358.2141830921173
31560,358.22579431533813
31561,358.2367219924927
31562,358.24808955192566
31563,358.26069927215576
31564,358.27094650268555
31565,358.2813446521759
31566,358.29283714294434
31567,358.30406641960144
31568,358.3160169124603
31569,358.326943397522
31570,358.3390974998474
31571,358.34988164901733
31572,358.36143136024475
31573,358.3727309703827
31574,358.38318729400635
31575,358.39551639556885
31576,358.40654253959656
31577,358.41743636131287
31578,358.4298722743988
31579,358.4405996799469
31580,358.4515554904938
31581,358.46302032470703
31582,358.47440576553345
31583,358.48563027381897
31584,358.4968259334564
31585,358.5087330341339
31586,358.5204315185547
31587,358.5323793888092
31588,358.5433065891266
31589,358.5534243583679
31590,358.56489968299866
31591,358.57599997520447
31592,358.5870862007141
31593,358.59862542152405
31594,358.60964918136597
31595,358.62190771102905
31596,358.633332490921
31597,358.6443889141083
31598,358.6554002761841
31599,358.66630697250366
31600,358.6782338619232
31601,358.6892328262329
31602,358.69947123527527
31603,358.71091079711914
31604,358.72264528274536
31605,358.7339560985565
31606,358.7447085380554
31607,358.755437374115
31608,358.76687002182007
31609,358.7779002189636
31610,358.78930854797363
31611,358.8008918762207
31612,358.8134961128235
31613,358.8253347873688
31614,358.836385011673
31615,358.84852027893066
31616,358.8593921661377
31617,358.8699882030487
31618,358.880747795105
31619,358.8928143978119
31620,358.9049642086029
31621,358.9179186820984
31622,358.9287519454956
31623,358.9395024776459
31624,358.95052218437195
31625,358.9615912437439
31626,358.97278785705566
31627,358.9829931259155
31628,358.9944005012512
31629,359.0061106681824
31630,359.0177948474884
31631,359.0287742614746
31632,359.03959012031555
31633,359.05019211769104
31634,359.06162095069885
31635,359.0723605155945
31636,359.0837435722351
31637,359.09626865386963
31638,359.10836815834045
31639,359.1195363998413
31640,359.1314239501953
31641,359.14383816719055
31642,359.1547043323517
31643,359.1659128665924
31644,359.1772449016571
31645,359.18803691864014
31646,359.19957184791565
31647,359.2115159034729
31648,359.2229378223419
31649,359.2338764667511
31650,359.245228767395
31651,359.25594758987427
31652,359.2678349018097
31653,359.27936601638794
31654,359.290589094162
31655,359.3019759654999
31656,359.3125936985016
31657,359.32318139076233
31658,359.3353114128113
31659,359.3459346294403
31660,359.3568501472473
31661,359.367714881897
31662,359.378178358078
31663,359.38915276527405
31664,359.3995077610016
31665,359.41071605682373
31666,359.4234881401062
31667,359.43545866012573
31668,359.4469561576843
31669,359.45830368995667
31670,359.46877217292786
31671,359.4799470901489
31672,359.49132227897644
31673,359.5032248497009
31674,359.52069878578186
31675,359.5318582057953
31676,359.54300451278687
31677,359.5536801815033
31678,359.56462597846985
31679,359.57580947875977
31680,359.5861871242523
31681,359.5970823764801
31682,359.60853934288025
31683,359.6198811531067
31684,359.63013768196106
31685,359.64147329330444
31686,359.65375995635986
31687,359.6649956703186
31688,359.67603182792664
31689,359.68799901008606
31690,359.6993839740753
31691,359.71134901046753
31692,359.72358226776123
31693,359.73403692245483
31694,359.74503803253174
31695,359.7556915283203
31696,359.7670259475708
31697,359.77784752845764
31698,359.7898073196411
31699,359.8010833263397
31700,359.81206369400024
31701,359.8230085372925
31702,359.8342411518097
31703,359.8447971343994
31704,359.8557062149048
31705,359.86754631996155
31706,359.87860894203186
31707,359.88947010040283
31708,359.89981603622437
31709,359.910945892334
31710,359.9213795661926
31711,359.93204617500305
31712,359.9435589313507
31713,359.95424461364746
31714,359.9648241996765
31715,359.9750509262085
31716,359.98643827438354
31717,359.99713706970215
31718,360.0101521015167
31719,360.0210852622986
31720,360.03217363357544
31721,360.042765378952
31722,360.0529456138611
31723,360.0637261867523
31724,360.07528281211853
31725,360.0855462551117
31726,360.09562253952026
31727,360.1057164669037
31728,360.1167540550232
31729,360.12724113464355
31730,360.1394913196564
31731,360.15107703208923
31732,360.16140961647034
31733,360.1727080345154
31734,360.183789730072
31735,360.194340467453
31736,360.20538449287415
31737,360.21703600883484
31738,360.2284758090973
31739,360.2403738498688
31740,360.2513301372528
31741,360.26326727867126
31742,360.27482771873474
31743,360.2857565879822
31744,360.2961492538452
31745,360.3083465099335
31746,360.31932735443115
31747,360.32990860939026
31748,360.34026765823364
31749,360.35134267807007
31750,360.3624563217163
31751,360.3727059364319
31752,360.3836750984192
31753,360.39440989494324
31754,360.4052667617798
31755,360.41610527038574
31756,360.42822885513306
31757,360.4400773048401
31758,360.451682806015
31759,360.4630296230316
31760,360.4739601612091
31761,360.48625206947327
31762,360.4973518848419
31763,360.5077500343323
31764,360.5205936431885
31765,360.5326211452484
31766,360.54374647140503
31767,360.5548746585846
31768,360.565486907959
31769,360.5767192840576
31770,360.58836221694946
31771,360.600919008255
31772,360.6123082637787
31773,360.6234030723572
31774,360.6343147754669
31775,360.645183801651
31776,360.6565179824829
31777,360.67092275619507
31778,360.68232893943787
31779,360.69405913352966
31780,360.7046627998352
31781,360.7153470516205
31782,360.7264401912689
31783,360.7381172180176
31784,360.74954891204834
31785,360.7607653141022
31786,360.77102303504944
31787,360.78303599357605
31788,360.7951011657715
31789,360.806911945343
31790,360.8186733722687
31791,360.8304908275604
31792,360.84121084213257
31793,360.85251355171204
31794,360.8627281188965
31795,360.8740692138672
31796,360.88620233535767
31797,360.89728927612305
31798,360.90799593925476
31799,360.9181663990021
31800,360.93042850494385
31801,360.9411873817444
31802,360.9525377750397
31803,360.96383118629456
31804,360.9753842353821
31805,360.9858224391937
31806,360.9975121021271
31807,361.0089135169983
31808,361.02019143104553
31809,361.0307836532593
31810,361.0410921573639
31811,361.0519688129425
31812,361.06220507621765
31813,361.07302594184875
31814,361.08542108535767
31815,361.09710788726807
31816,361.10846304893494
31817,361.120733499527
31818,361.13177132606506
31819,361.14291644096375
31820,361.1541404724121
31821,361.16565346717834
31822,361.17600321769714
31823,361.1862647533417
31824,361.19632482528687
31825,361.20709681510925
31826,361.217946767807
31827,361.23034739494324
31828,361.2412359714508
31829,361.25202465057373
31830,361.2627069950104
31831,361.27375841140747
31832,361.2854390144348
31833,361.2964811325073
31834,361.30790162086487
31835,361.31878638267517
31836,361.32962942123413
31837,361.3411192893982
31838,361.351548910141
31839,361.36237812042236
31840,361.3752579689026
31841,361.3870949745178
31842,361.39790892601013
31843,361.4097726345062
31844,361.42069482803345
31845,361.4323878288269
31846,361.44295930862427
31847,361.45379614830017
31848,361.46479058265686
31849,361.4756004810333
31850,361.48737502098083
31851,361.5003080368042
31852,361.51052045822144
31853,361.5226209163666
31854,361.5334429740906
31855,361.54592752456665
31856,361.5560917854309
31857,361.5673177242279
31858,361.5789113044739
31859,361.5893692970276
31860,361.60023951530457
31861,361.61179089546204
31862,361.62423396110535
31863,361.63587617874146
31864,361.647114276886
31865,361.6583762168884
31866,361.6685719490051
31867,361.68037581443787
31868,361.6920690536499
31869,361.70367312431335
31870,361.7139632701874
31871,361.7249436378479
31872,361.73624753952026
31873,361.7480409145355
31874,361.75929713249207
31875,361.7702987194061
31876,361.7830078601837
31877,361.7934036254883
31878,361.80532026290894
31879,361.8156635761261
31880,361.82792711257935
31881,361.83960032463074
31882,361.850554227829
31883,361.8609883785248
31884,361.87215089797974
31885,361.88371682167053
31886,361.89623403549194
31887,361.9076316356659
31888,361.91894793510437
31889,361.9298050403595
31890,361.9413809776306
31891,361.951940536499
31892,361.963440656662
31893,361.97411274909973
31894,361.98446774482727
31895,361.9949851036072
31896,362.0060942173004
31897,362.0169162750244
31898,362.02814412117004
31899,362.03919506073
31900,362.0502898693085
31901,362.06174898147583
31902,362.0725190639496
31903,362.0848264694214
31904,362.0953633785248
31905,362.1063094139099
31906,362.11954832077026
31907,362.13072967529297
31908,362.14208984375
31909,362.1522603034973
31910,362.16341400146484
31911,362.1742739677429
31912,362.18474864959717
31913,362.19544434547424
31914,362.2069079875946
31915,362.2172577381134
31916,362.22868061065674
31917,362.24006271362305
31918,362.2507469654083
31919,362.26096749305725
31920,362.27110600471497
31921,362.28382992744446
31922,362.2951593399048
31923,362.3067171573639
31924,362.31746196746826
31925,362.32777309417725
31926,362.3377194404602
31927,362.34904503822327
31928,362.36025047302246
31929,362.37350964546204
31930,362.3849666118622
31931,362.39633321762085
31932,362.4074401855469
31933,362.41758251190186
31934,362.42776250839233
31935,362.4379734992981
31936,362.4486916065216
31937,362.461172580719
31938,362.4721496105194
31939,362.48415994644165
31940,362.4953227043152
31941,362.5065484046936
31942,362.5173268318176
31943,362.52865839004517
31944,362.53944730758667
31945,362.55072689056396
31946,362.56148886680603
31947,362.57353830337524
31948,362.58472514152527
31949,362.5962781906128
31950,362.60677099227905
31951,362.6199622154236
31952,362.63186717033386
31953,362.6431472301483
31954,362.6547122001648
31955,362.66484475135803
31956,362.67544317245483
31957,362.68732166290283
31958,362.6979808807373
31959,362.7092390060425
31960,362.7194879055023
31961,362.7315447330475
31962,362.7427864074707
31963,362.7537775039673
31964,362.76399779319763
31965,362.77461862564087
31966,362.7850432395935
31967,362.7957284450531
31968,362.8064806461334
31969,362.81732845306396
31970,362.82804346084595
31971,362.8381459712982
31972,362.8496210575104
31973,362.86004853248596
31974,362.87188744544983
31975,362.88363575935364
31976,362.8948199748993
31977,362.9057652950287
31978,362.91642808914185
31979,362.9272394180298
31980,362.9385039806366
31981,362.94889521598816
31982,362.9602072238922
31983,362.97181725502014
31984,362.98297929763794
31985,362.99478220939636
31986,363.0057964324951
31987,363.0176730155945
31988,363.02884221076965
31989,363.0395610332489
31990,363.04959750175476
31991,363.0617311000824
31992,363.0729410648346
31993,363.08323884010315
31994,363.0937397480011
31995,363.1040201187134
31996,363.1153841018677
31997,363.12560391426086
31998,363.13616847991943
31999,363.14718794822693
32000,363.15852093696594
32001,363.170227766037
32002,363.1822910308838
32003,363.1940927505493
32004,363.2044577598572
32005,363.21599674224854
32006,363.2264840602875
32007,363.2373323440552
32008,363.24956369400024
32009,363.26172375679016
32010,363.2725546360016
32011,363.2831561565399
32012,363.2947108745575
32013,363.30554723739624
32014,363.3177206516266
32015,363.3287146091461
32016,363.3397274017334
32017,363.35136818885803
32018,363.36435055732727
32019,363.3756523132324
32020,363.3862159252167
32021,363.39882826805115
32022,363.4095358848572
32023,363.4212603569031
32024,363.4327435493469
32025,363.44343400001526
32026,363.45392894744873
32027,363.4647433757782
32028,363.47573161125183
32029,363.48621249198914
32030,363.4974102973938
32031,363.5091919898987
32032,363.5199661254883
32033,363.5303041934967
32034,363.5422284603119
32035,363.5524146556854
32036,363.5632839202881
32037,363.57433342933655
32038,363.5849184989929
32039,363.5955767631531
32040,363.60635900497437
32041,363.61830043792725
32042,363.63069558143616
32043,363.6425471305847
32044,363.65410137176514
32045,363.66471314430237
32046,363.67521238327026
32047,363.68772149086
32048,363.6985766887665
32049,363.71057891845703
32050,363.72207951545715
32051,363.7325487136841
32052,363.74334502220154
32053,363.7542748451233
32054,363.7656354904175
32055,363.777955532074
32056,363.79000520706177
32057,363.800430059433
32058,363.811318397522
32059,363.82261514663696
32060,363.8336215019226
32061,363.8449409008026
32062,363.85547733306885
32063,363.8656916618347
32064,363.8763806819916
32065,363.8869366645813
32066,363.89820623397827
32067,363.9087471961975
32068,363.9204156398773
32069,363.9326260089874
32070,363.9440007209778
32071,363.9557116031647
32072,363.9659218788147
32073,363.9768533706665
32074,363.98832416534424
32075,363.9997115135193
32076,364.01034355163574
32077,364.0214810371399
32078,364.0330584049225
32079,364.0453097820282
32080,364.0562174320221
32081,364.06759762763977
32082,364.0781910419464
32083,364.0890781879425
32084,364.09929943084717
32085,364.11034393310547
32086,364.12090492248535
32087,364.131311416626
32088,364.14450001716614
32089,364.15510082244873
32090,364.1661238670349
32091,364.1773843765259
32092,364.18860602378845
32093,364.2001419067383
32094,364.21052169799805
32095,364.2224884033203
32096,364.2331192493439
32097,364.24373173713684
32098,364.25637793540955
32099,364.2674210071564
32100,364.27783155441284
32101,364.2890000343323
32102,364.30039978027344
32103,364.31081461906433
32104,364.3221700191498
32105,364.3332326412201
32106,364.3436288833618
32107,364.3550260066986
32108,364.36604380607605
32109,364.37668681144714
32110,364.3878700733185
32111,364.3984627723694
32112,364.4100852012634
32113,364.42080450057983
32114,364.4329354763031
32115,364.4442780017853
32116,364.4555776119232
32117,364.4672951698303
32118,364.47870445251465
32119,364.48953914642334
32120,364.5000648498535
32121,364.510493516922
32122,364.52258372306824
32123,364.5331304073334
32124,364.54389476776123
32125,364.55478382110596
32126,364.5662634372711
32127,364.57730770111084
32128,364.58768939971924
32129,364.59787940979004
32130,364.6088798046112
32131,364.6204397678375
32132,364.63185000419617
32133,364.6422474384308
32134,364.6529150009155
32135,364.66319847106934
32136,364.6747989654541
32137,364.6860466003418
32138,364.69740319252014
32139,364.70881271362305
32140,364.7195749282837
32141,364.73052954673767
32142,364.74228858947754
32143,364.7544410228729
32144,364.76552081108093
32145,364.77578139305115
32146,364.78593254089355
32147,364.79708790779114
32148,364.8084273338318
32149,364.81886053085327
32150,364.8300576210022
32151,364.84483075141907
32152,364.85614562034607
32153,364.8683431148529
32154,364.87880539894104
32155,364.8891956806183
32156,364.89980840682983
32157,364.91031074523926
32158,364.9215877056122
32159,364.9329516887665
32160,364.9436113834381
32161,364.9552719593048
32162,364.96655011177063
32163,364.97842717170715
32164,364.99080204963684
32165,365.0025520324707
32166,365.0138623714447
32167,365.02446269989014
32168,365.0346796512604
32169,365.04542207717896
32170,365.05735874176025
32171,365.06778025627136
32172,365.0801236629486
32173,365.0910677909851
32174,365.10180735588074
32175,365.1131191253662
32176,365.1253664493561
32177,365.13687562942505
32178,365.14903712272644
32179,365.1600124835968
32180,365.1716272830963
32181,365.18252444267273
32182,365.19316053390503
32183,365.2044243812561
32184,365.21498227119446
32185,365.2259695529938
32186,365.2365186214447
32187,365.2484941482544
32188,365.25964188575745
32189,365.27108430862427
32190,365.2821478843689
32191,365.2931911945343
32192,365.3045620918274
32193,365.3162181377411
32194,365.32759618759155
32195,365.3385806083679
32196,365.34900307655334
32197,365.3617887496948
32198,365.3721797466278
32199,365.38304924964905
32200,365.39550018310547
32201,365.4061553478241
32202,365.4166347980499
32203,365.4284908771515
32204,365.4405562877655
32205,365.4520630836487
32206,365.46322798728943
32207,365.47439074516296
32208,365.4874687194824
32209,365.4979295730591
32210,365.5093924999237
32211,365.52038049697876
32212,365.53220891952515
32213,365.54324412345886
32214,365.55404782295227
32215,365.565288066864
32216,365.57616448402405
32217,365.5880036354065
32218,365.5988368988037
32219,365.61191034317017
32220,365.6228229999542
32221,365.635249376297
32222,365.6467499732971
32223,365.6578857898712
32224,365.66985750198364
32225,365.681569814682
32226,365.69213795661926
32227,365.7031419277191
32228,365.7137100696564
32229,365.7248237133026
32230,365.73584032058716
32231,365.74669337272644
32232,365.75891399383545
32233,365.77030873298645
32234,365.78359866142273
32235,365.794739484787
32236,365.80544567108154
32237,365.8159911632538
32238,365.8272235393524
32239,365.8382844924927
32240,365.8500804901123
32241,365.8618631362915
32242,365.8733332157135
32243,365.88423562049866
32244,365.89515209198
32245,365.9061703681946
32246,365.9163193702698
32247,365.92864894866943
32248,365.9404630661011
32249,365.95196199417114
32250,365.9623622894287
32251,365.9730923175812
32252,365.9838104248047
32253,365.9949278831482
