,times__sm
22335,122.43800354003906
22336,122.44321727752686
22337,122.44739627838135
22338,122.45184302330017
22339,122.45768070220947
22340,122.4636390209198
22341,122.46813082695007
22342,122.47175860404968
22343,122.47734522819519
22344,122.48137927055359
22345,122.48467063903809
22346,122.48958683013916
22347,122.4973475933075
22348,122.50138354301453
22349,122.50608968734741
22350,122.5112636089325
22351,122.51547932624817
22352,122.52093815803528
22353,122.52659106254578
22354,122.53184270858765
22355,122.53647494316101
22356,122.54121828079224
22357,122.54698085784912
22358,122.5528359413147
22359,122.55941843986511
22360,122.56279349327087
22361,122.56738257408142
22362,122.57362818717957
22363,122.57889866828918
22364,122.5830659866333
22365,122.58734226226807
22366,122.592848777771
22367,122.60093522071838
22368,122.60571885108948
22369,122.60966563224792
22370,122.61477088928223
22371,122.61973261833191
22372,122.6245608329773
22373,122.6310203075409
22374,122.63632822036743
22375,122.63966464996338
22376,122.64569425582886
22377,122.64880704879761
22378,122.65477967262268
22379,122.66093349456787
22380,122.66628909111023
22381,122.67109751701355
22382,122.6762843132019
22383,122.68158531188965
22384,122.6870448589325
22385,122.69199419021606
22386,122.69629120826721
22387,122.7033793926239
22388,122.70910120010376
22389,122.71465015411377
22390,122.71878457069397
22391,122.72402358055115
22392,122.72899985313416
22393,122.73380398750305
22394,122.73795890808105
22395,122.74251937866211
22396,122.74645566940308
22397,122.75121116638184
22398,122.7560031414032
22399,122.76160216331482
22400,122.76552033424377
22401,122.7696840763092
22402,122.77549314498901
22403,122.78072929382324
22404,122.78475141525269
22405,122.7902684211731
22406,122.79451441764832
22407,122.79786539077759
22408,122.80352663993835
22409,122.80885934829712
22410,122.81578850746155
22411,122.82156324386597
22412,122.82830429077148
22413,122.8327260017395
22414,122.8380823135376
22415,122.84399318695068
22416,122.849445104599
22417,122.85569500923157
22418,122.86039733886719
22419,122.86452293395996
22420,122.86925268173218
22421,122.8775405883789
22422,122.88119578361511
22423,122.88948225975037
22424,122.8930401802063
22425,122.89836382865906
22426,122.9037983417511
22427,122.90912961959839
22428,122.91560959815979
22429,122.91979718208313
22430,122.92504549026489
22431,122.9286777973175
22432,122.9334933757782
22433,122.93795585632324
22434,122.9438488483429
22435,122.94830346107483
22436,122.95257306098938
22437,122.95954513549805
22438,122.9657690525055
22439,122.97280478477478
22440,122.97692942619324
22441,122.98220038414001
22442,122.98675298690796
22443,122.99383521080017
22444,122.99920439720154
22445,123.0064766407013
22446,123.01347517967224
22447,123.01910662651062
22448,123.0240044593811
22449,123.02915453910828
22450,123.03641033172607
22451,123.04189610481262
22452,123.04594779014587
22453,123.05177140235901
22454,123.0600049495697
22455,123.06569314002991
22456,123.07139730453491
22457,123.07785415649414
22458,123.08399772644043
22459,123.09109163284302
22460,123.09585952758789
22461,123.10055708885193
22462,123.10668802261353
22463,123.11030340194702
22464,123.11624050140381
22465,123.12011551856995
22466,123.12501740455627
22467,123.1380398273468
22468,123.14178133010864
22469,123.14604592323303
22470,123.15054297447205
22471,123.15446662902832
22472,123.15843987464905
22473,123.16383147239685
22474,123.1697998046875
22475,123.17583751678467
22476,123.1826286315918
22477,123.18904566764832
22478,123.19461798667908
22479,123.19875526428223
22480,123.2072491645813
22481,123.2129738330841
22482,123.21726155281067
22483,123.22375130653381
22484,123.22814440727234
22485,123.23178172111511
22486,123.23593854904175
22487,123.24058985710144
22488,123.2478096485138
22489,123.25389313697815
22490,123.25899529457092
22491,123.26381945610046
22492,123.27042484283447
22493,123.2744288444519
22494,123.27864694595337
22495,123.282301902771
22496,123.28666925430298
22497,123.29321265220642
22498,123.29952883720398
22499,123.30627250671387
22500,123.31170964241028
22501,123.31658411026001
22502,123.32164978981018
22503,123.32744336128235
22504,123.33128094673157
22505,123.33803248405457
22506,123.34227299690247
22507,123.3465793132782
22508,123.35020852088928
22509,123.35630559921265
22510,123.36135077476501
22511,123.36753392219543
22512,123.37345290184021
22513,123.37876844406128
22514,123.38281059265137
22515,123.38875603675842
22516,123.39401006698608
22517,123.40028786659241
22518,123.40325880050659
22519,123.40894031524658
22520,123.41622948646545
22521,123.42053127288818
22522,123.4274890422821
22523,123.43296337127686
22524,123.4386351108551
22525,123.44402885437012
22526,123.44971513748169
22527,123.45357346534729
22528,123.45938539505005
22529,123.46367979049683
22530,123.47012782096863
22531,123.47462773323059
22532,123.48073434829712
22533,123.4872612953186
22534,123.4915623664856
22535,123.49595642089844
22536,123.50046062469482
22537,123.50698518753052
22538,123.51345825195312
22539,123.51738977432251
22540,123.52247333526611
22541,123.52710914611816
22542,123.53374552726746
22543,123.53803014755249
22544,123.5426230430603
22545,123.54824018478394
22546,123.55375075340271
22547,123.55988955497742
22548,123.5638198852539
22549,123.56965851783752
22550,123.57568883895874
22551,123.57939219474792
22552,123.5835394859314
22553,123.58888864517212
22554,123.59507870674133
22555,123.60058641433716
22556,123.60568952560425
22557,123.61109805107117
22558,123.61482095718384
22559,123.61874437332153
22560,123.62557435035706
22561,123.63212609291077
22562,123.63800573348999
22563,123.64488983154297
22564,123.64883399009705
22565,123.65475106239319
22566,123.66061353683472
22567,123.6671850681305
22568,123.67586374282837
22569,123.68021655082703
22570,123.68670654296875
22571,123.69083786010742
22572,123.69703125953674
22573,123.70161819458008
22574,123.70830154418945
22575,123.71296644210815
22576,123.71802377700806
22577,123.72218346595764
22578,123.72680401802063
22579,123.73038935661316
22580,123.73628568649292
22581,123.74337387084961
22582,123.74922323226929
22583,123.75365877151489
22584,123.75798153877258
22585,123.76521754264832
22586,123.77222776412964
22587,123.77780342102051
22588,123.78244185447693
22589,123.78853058815002
22590,123.7946527004242
22591,123.79987144470215
22592,123.80828022956848
22593,123.81341218948364
22594,123.8175573348999
22595,123.82344818115234
22596,123.82760214805603
22597,123.83261632919312
22598,123.83736324310303
22599,123.84086179733276
22600,123.84669232368469
22601,123.85196805000305
22602,123.85672116279602
22603,123.86368751525879
22604,123.86898493766785
22605,123.8733446598053
22606,123.87741088867188
22607,123.88224363327026
22608,123.88765859603882
22609,123.89516806602478
22610,123.90134716033936
22611,123.90547513961792
22612,123.91125249862671
22613,123.91537094116211
22614,123.91920518875122
22615,123.92315983772278
22616,123.92826271057129
22617,123.93292164802551
22618,123.9369969367981
22619,123.9409556388855
22620,123.9478964805603
22621,123.95284128189087
22622,123.95704483985901
22623,123.96259355545044
22624,123.96871614456177
22625,123.9727292060852
22626,123.97802734375
22627,123.98385262489319
22628,123.98893547058105
22629,123.99416661262512
22630,123.9995641708374
22631,124.00437021255493
22632,124.00864768028259
22633,124.01361751556396
22634,124.01782727241516
22635,124.02168560028076
22636,124.02529811859131
22637,124.03013324737549
22638,124.03510522842407
22639,124.04220199584961
22640,124.04764008522034
22641,124.05294799804688
22642,124.05812191963196
22643,124.06186103820801
22644,124.06637334823608
22645,124.07306027412415
22646,124.08298397064209
22647,124.0877115726471
22648,124.09424686431885
22649,124.09978723526001
22650,124.10516905784607
22651,124.1111671924591
22652,124.1169981956482
22653,124.12139558792114
22654,124.12641429901123
22655,124.13175582885742
22656,124.13695240020752
22657,124.14265203475952
22658,124.14748239517212
22659,124.1520471572876
22660,124.15719366073608
22661,124.16206741333008
22662,124.16656541824341
22663,124.17262196540833
22664,124.17775964736938
22665,124.1830062866211
22666,124.1896960735321
22667,124.1978280544281
22668,124.20355820655823
22669,124.2121684551239
22670,124.21807742118835
22671,124.22259664535522
22672,124.22774314880371
22673,124.23367643356323
22674,124.23732376098633
22675,124.24165344238281
22676,124.24596405029297
22677,124.2510392665863
22678,124.25622296333313
22679,124.26031255722046
22680,124.26657509803772
22681,124.27297377586365
22682,124.27929377555847
22683,124.28463411331177
22684,124.28982377052307
22685,124.29444766044617
22686,124.29918146133423
22687,124.30398631095886
22688,124.31076574325562
22689,124.31510138511658
22690,124.3203616142273
22691,124.3256447315216
22692,124.331552028656
22693,124.33584403991699
22694,124.34286165237427
22695,124.34897923469543
22696,124.35324263572693
22697,124.35744428634644
22698,124.36393237113953
22699,124.36760091781616
22700,124.3753228187561
22701,124.38011336326599
22702,124.38548994064331
22703,124.38890862464905
22704,124.39329314231873
22705,124.39878940582275
22706,124.40408635139465
22707,124.41025805473328
22708,124.41499328613281
22709,124.4192476272583
22710,124.42494344711304
22711,124.43125987052917
22712,124.43600821495056
22713,124.44264101982117
22714,124.44971704483032
22715,124.45619225502014
22716,124.461017370224
22717,124.46518683433533
22718,124.46930170059204
22719,124.47645115852356
22720,124.48087620735168
22721,124.48605251312256
22722,124.49303364753723
22723,124.49952411651611
22724,124.50318765640259
22725,124.50865316390991
22726,124.51482820510864
22727,124.51867985725403
22728,124.52449584007263
22729,124.5293972492218
22730,124.53426742553711
22731,124.53995442390442
22732,124.54696273803711
22733,124.55476069450378
22734,124.5596432685852
22735,124.5665373802185
22736,124.57097172737122
22737,124.57498693466187
22738,124.58020281791687
22739,124.58559131622314
22740,124.59017395973206
22741,124.59820795059204
22742,124.6043393611908
22743,124.60971426963806
22744,124.61415600776672
22745,124.61830615997314
22746,124.62322473526001
22747,124.62624049186707
22748,124.63330936431885
22749,124.63919639587402
22750,124.64641451835632
22751,124.65059447288513
22752,124.65729975700378
22753,124.6615240573883
22754,124.66719031333923
22755,124.67463374137878
22756,124.68000483512878
22757,124.68572568893433
22758,124.69163155555725
22759,124.69956469535828
22760,124.70443987846375
22761,124.71130037307739
22762,124.71502900123596
22763,124.72000122070312
22764,124.72542190551758
22765,124.73112058639526
22766,124.73609471321106
22767,124.74087762832642
22768,124.74515843391418
22769,124.74875402450562
22770,124.75338888168335
22771,124.76049399375916
22772,124.76473474502563
22773,124.76992321014404
